   0.74475,   0.10516,   0.03430,   0.11578,   0.00000
   0.15785,   0.03152,   0.05181,   0.75881,   1.00000
   0.15063,   0.55549,   0.07856,   0.21532,   0.66667
   0.88744,   0.04660,   0.01430,   0.05166,   0.00000
   0.31442,   0.01784,   0.03074,   0.63700,   1.00000
   0.63381,   0.12341,   0.10149,   0.14129,   0.33333
   0.72177,   0.02236,   0.02463,   0.23123,   0.00000
   0.10968,   0.06476,   0.05073,   0.77482,   1.00000
   0.63709,   0.09587,   0.05440,   0.21264,   0.00000
   0.88796,   0.03934,   0.00995,   0.06275,   0.33333
   0.88426,   0.06293,   0.00987,   0.04294,   1.00000
   0.40061,   0.05403,   0.03864,   0.50672,   1.00000
   0.88706,   0.04552,   0.01508,   0.05234,   1.00000
   0.88604,   0.06823,   0.01158,   0.03414,   0.00000
   0.94594,   0.02658,   0.01151,   0.01597,   0.00000
   0.53954,   0.13437,   0.06199,   0.26410,   0.00000
   0.79768,   0.06815,   0.03915,   0.09502,   1.00000
   0.00001,   0.00013,   0.00020,   0.99966,   1.00000
   0.52158,   0.17692,   0.09532,   0.20618,   1.00000
   0.59904,   0.11902,   0.07552,   0.20641,   1.00000
   0.89058,   0.00980,   0.00612,   0.09350,   0.00000
   0.95810,   0.01812,   0.00578,   0.01799,   0.00000
   0.87711,   0.03005,   0.02256,   0.07028,   0.00000
   0.68593,   0.11018,   0.05221,   0.15169,   1.00000
   0.89387,   0.02828,   0.00807,   0.06978,   0.00000
   0.89122,   0.03052,   0.01360,   0.06467,   0.00000
   0.95882,   0.02054,   0.00667,   0.01398,   0.00000
   0.75797,   0.05884,   0.05205,   0.13114,   0.33333
   0.43318,   0.17788,   0.05901,   0.32993,   0.00000
   0.87012,   0.04503,   0.01701,   0.06784,   0.00000
   0.90762,   0.04096,   0.00776,   0.04366,   0.00000
   0.63851,   0.03736,   0.04125,   0.28288,   0.00000
   0.73414,   0.03940,   0.02055,   0.20592,   0.00000
   0.97129,   0.02219,   0.00242,   0.00409,   0.00000
   0.00000,   0.00004,   0.00000,   0.99996,   1.00000
   0.76665,   0.10753,   0.06551,   0.06031,   1.00000
   0.89848,   0.03649,   0.00873,   0.05631,   0.00000
   0.91468,   0.03671,   0.00983,   0.03877,   0.00000
   0.91825,   0.04082,   0.01858,   0.02235,   0.33333
   0.85687,   0.03725,   0.02219,   0.08369,   0.00000
   0.81281,   0.06680,   0.03407,   0.08633,   0.00000
   0.81415,   0.05746,   0.03675,   0.09165,   1.00000
   0.87276,   0.04206,   0.02304,   0.06215,   0.33333
   0.69022,   0.10338,   0.03950,   0.16689,   0.00000
   0.88259,   0.04857,   0.01699,   0.05185,   0.00000
   0.02728,   0.02478,   0.01132,   0.93662,   1.00000
   0.95337,   0.01057,   0.00967,   0.02640,   0.00000
   0.85535,   0.04054,   0.00660,   0.09750,   0.00000
   0.92114,   0.02159,   0.00735,   0.04992,   0.00000
   0.75445,   0.06024,   0.07641,   0.10889,   0.00000
   0.78822,   0.06930,   0.01507,   0.12741,   0.00000
   0.64645,   0.08706,   0.06087,   0.20562,   0.00000
   0.48577,   0.10604,   0.04254,   0.36566,   1.00000
   0.06459,   0.02301,   0.03325,   0.87916,   0.00000
   0.94404,   0.02229,   0.00827,   0.02539,   1.00000
   0.22986,   0.00275,   0.01365,   0.75375,   0.00000
   0.68261,   0.07325,   0.03630,   0.20783,   0.00000
   0.77923,   0.08098,   0.04592,   0.09387,   0.00000
   0.27189,   0.02385,   0.02371,   0.68055,   1.00000
